case_id,patient,sequence,t1c_bytes,t1c_shape,t1c_min,t1c_max,t1c_mean,t1c_std,t1c_nonzero_pct,t1n_bytes,t1n_shape,t1n_min,t1n_max,t1n_mean,t1n_std,t1n_nonzero_pct,t2f_bytes,t2f_shape,t2f_min,t2f_max,t2f_mean,t2f_std,t2f_nonzero_pct,t2w_bytes,t2w_shape,t2w_min,t2w_max,t2w_mean,t2w_std,t2w_nonzero_pct,seg_bytes,seg_shape,seg_nunique,seg_non-enhancing core (NCR)_voxels,seg_non-enhancing core (NCR)_mm3,seg_whole tumor (WST)_voxels,seg_whole tumor (WST)_mm3,tumor_tumor_core_voxels,tumor_tumor_core_mm3,tumor_whole_tumor_voxels,tumor_whole_tumor_mm3,tumor_edema_only_voxels,tumor_edema_only_mm3,tumor_enhancing_only_voxels,tumor_enhancing_only_mm3,tumor_volume_fraction,seg_enhancing core (ET)_voxels,seg_enhancing core (ET)_mm3,seg_edema (ET)_voxels,seg_edema (ET)_mm3
BraTS-GLI-02089-101,02089,101,12870406,"182,218,182",0.0,8094.19091796875,380.5631103515625,755.4037475585938,22.768809222836847,12878707,"182,218,182",0.0,3027.199462890625,327.170654296875,646.6480102539062,22.768809222836847,12862929,"182,218,182",0.0,1688.45751953125,177.76840209960938,349.478759765625,22.768809222836847,12876066,"182,218,182",0.0,2495.487060546875,218.25238037109375,443.0104064941406,22.768809222836847,58716,"182,218,182",4,205501,205501.0,26984.0,26984.0,206150,206150.0,26984,26984.0,0,0.0,649,649.0,0.003736861988701892,649.0,649.0,,
BraTS-GLI-02091-100,02091,100,11422642,"182,218,182",0.0,1667.8974609375,75.04451751708984,157.16287231445312,20.180896580987316,11427051,"182,218,182",0.0,924.247802734375,67.8794937133789,141.4980926513672,20.180896580987316,11447117,"182,218,182",0.0,778.0978393554688,42.365543365478516,90.84880065917969,20.180896580987316,11449425,"182,218,182",0.0,1369.655029296875,103.47317504882812,224.76589965820312,20.180896580987316,37909,"182,218,182",5,93209,93209.0,2561.0,2561.0,95878,95878.0,2561,2561.0,4646,4646.0,2669,2669.0,0.00035465844771218297,2669.0,2669.0,4646.0,4646.0
BraTS-GLI-02091-101,02091,101,11471210,"182,218,182",0.0,7507.50390625,241.0963897705078,518.5364990234375,20.245485686810415,11483847,"182,218,182",0.0,3229.681884765625,195.79403686523438,422.11328125,20.245485686810415,11457798,"182,218,182",0.0,444.49859619140625,35.391483306884766,73.81160736083984,20.245485686810415,11489116,"182,218,182",0.0,1158.38818359375,70.2907943725586,153.4932861328125,20.245485686810415,38494,"182,218,182",5,91617,91617.0,2684.0,2684.0,93833,93833.0,2684,2684.0,4327,4327.0,2216,2216.0,0.000371692024076337,2216.0,2216.0,4327.0,4327.0
BraTS-GLI-02091-102,02091,102,11618175,"182,218,182",0.0,7829.13623046875,343.9068298339844,733.7630004882812,20.492070939444666,11628780,"182,218,182",0.0,5247.0908203125,297.5436096191406,634.6158447265625,20.492070939444666,11603988,"182,218,182",0.0,1890.8125,172.82028198242188,358.0249328613281,20.492070939444666,11629093,"182,218,182",0.0,2022.6326904296875,150.90036010742188,339.56884765625,20.492070939444666,40085,"182,218,182",5,97583,97583.0,2234.0,2234.0,99931,99931.0,2234,2234.0,3515,3515.0,2348,2348.0,0.00030937406176845635,2348.0,2348.0,3515.0,3515.0
BraTS-GLI-02091-103,02091,103,11597948,"182,218,182",0.0,7544.02392578125,409.2022705078125,865.6242065429688,20.470121168276222,11607386,"182,218,182",0.0,5647.57470703125,363.4095764160156,771.5866088867188,20.470121168276222,11588526,"182,218,182",0.0,2306.1103515625,195.3035125732422,408.522705078125,20.470121168276222,11604659,"182,218,182",0.0,2260.919677734375,169.6630096435547,377.5240783691406,20.470121168276222,42156,"182,218,182",5,88964,88964.0,2132.0,2132.0,106720,106720.0,2132,2132.0,5044,5044.0,17756,17756.0,0.0002952486569786701,17756.0,17756.0,5044.0,5044.0
BraTS-GLI-02092-100,02092,100,11637974,"182,218,182",0.0,4835.7119140625,187.6935272216797,395.75164794921875,20.544944268353888,11650367,"182,218,182",0.0,1971.215087890625,155.49578857421875,326.9771728515625,20.544944268353888,11605613,"182,218,182",0.0,553.2421875,26.551471710205078,54.59946823120117,20.544944268353888,11651754,"182,218,182",0.0,911.9967651367188,47.89638137817383,102.69178771972656,20.54491657148175,28611,"182,218,182",4,59125,59125.0,6817.0,6817.0,70663,70663.0,6817,6817.0,0,0.0,11538,11538.0,0.0009440478867840497,11538.0,11538.0,,
BraTS-GLI-02092-101,02092,101,11569012,"182,218,182",0.0,6957.8046875,257.912353515625,542.9664916992188,20.423701210574887,11585302,"182,218,182",0.0,2669.418212890625,233.56964111328125,495.7701721191406,20.423701210574887,11563032,"182,218,182",0.0,612.622314453125,43.656150817871094,90.80828857421875,20.423701210574887,11585595,"182,218,182",0.0,1366.5283203125,85.6523666381836,185.25772094726562,20.423078030951807,284967,"182,218,182",4,44089,44089.0,9491.0,9491.0,44125,44125.0,9491,9491.0,0,0.0,36,36.0,0.0013143550672535449,36.0,36.0,,
BraTS-GLI-02092-102,02092,102,11682399,"182,218,182",0.0,1927.9927978515625,78.23892974853516,161.24880981445312,20.653959157084472,11689636,"182,218,182",0.0,1577.1982421875,71.02022552490234,146.01220703125,20.653959157084472,11697791,"182,218,182",0.0,953.9254150390625,43.204471588134766,89.86430358886719,20.65391761177627,11717059,"182,218,182",0.0,1462.4871826171875,107.50371551513672,234.06118774414062,20.653959157084472,287378,"182,218,182",4,51293,51293.0,9459.0,9459.0,51343,51343.0,9459,9459.0,0,0.0,50,50.0,0.0013099235677116513,50.0,50.0,,
BraTS-GLI-02092-103,02092,103,11621366,"182,218,182",0.0,1914.527099609375,71.8932113647461,149.2359619140625,20.54814325708569,11630862,"182,218,182",0.0,1668.1829833984375,64.40809631347656,133.07070922851562,20.54814325708569,11647472,"182,218,182",0.0,733.036865234375,40.14848327636719,84.28240203857422,20.54814325708569,11668780,"182,218,182",0.0,1773.149658203125,101.69988250732422,233.806884765625,20.54814325708569,289963,"182,218,182",3,55359,55359.0,11936.0,11936.0,55359,55359.0,11936,11936.0,0,0.0,0,0.0,0.001652949329126363,,,,
BraTS-GLI-02092-104,02092,104,11662541,"182,218,182",0.0,2139.1279296875,74.89596557617188,154.78973388671875,20.61906109819206,11667248,"182,218,182",0.0,1624.854736328125,66.96267700195312,137.7328338623047,20.61906109819206,11683938,"182,218,182",0.0,679.492431640625,41.603485107421875,87.29206848144531,20.61906109819206,11703459,"182,218,182",0.0,1672.8673095703125,98.57982635498047,222.50714111328125,20.61906109819206,290161,"182,218,182",3,56635,56635.0,12104.0,12104.0,56635,56635.0,12104,12104.0,0,0.0,0,0.0,0.0016762147017213053,,,,
BraTS-GLI-02092-105,02092,105,11898655,"182,218,182",0.0,10748.2685546875,488.49139404296875,1019.3534545898438,21.03235382421792,11921702,"182,218,182",0.0,4243.01416015625,382.86639404296875,798.6475830078125,21.03235382421792,11883041,"182,218,182",0.0,2177.94970703125,202.18923950195312,407.084716796875,21.03235382421792,11925360,"182,218,182",0.0,2753.116455078125,174.27978515625,388.3664855957031,21.031924522699804,290894,"182,218,182",3,52745,52745.0,15116.0,15116.0,52745,52745.0,15116,15116.0,0,0.0,0,0.0,0.002093329596102053,,,,
BraTS-GLI-02093-100,02093,100,13044350,"182,218,182",0.0,2290.923095703125,100.58068084716797,193.6162872314453,23.150652150551334,13051143,"182,218,182",0.0,1903.246826171875,90.71605682373047,174.2553253173828,23.150652150551334,13073411,"182,218,182",0.0,1002.6632690429688,52.71528244018555,102.70903015136719,23.150652150551334,13097312,"182,218,182",0.0,2006.1275634765625,144.9055938720703,301.5044250488281,23.150652150551334,292870,"182,218,182",4,35884,35884.0,40666.0,40666.0,39270,39270.0,40666,40666.0,0,0.0,3386,3386.0,0.0056316050115828315,3386.0,3386.0,,
BraTS-GLI-02093-101,02093,101,13473568,"182,218,182",0.0,9880.9326171875,509.8951721191406,977.8584594726562,23.906333609932762,13496167,"182,218,182",0.0,3858.825439453125,419.13134765625,808.9160766601562,23.906333609932762,13475061,"182,218,182",0.0,1693.4005126953125,176.32791137695312,330.4568786621094,23.906333609932762,13502999,"182,218,182",0.0,2490.436279296875,185.63853454589844,381.1634216308594,23.906333609932762,292898,"182,218,182",4,36194,36194.0,40757.0,40757.0,39987,39987.0,40757,40757.0,0,0.0,3793,3793.0,0.005644207088405092,3793.0,3793.0,,
BraTS-GLI-02093-102,02093,102,13000540,"182,218,182",0.0,2083.6103515625,88.03227996826172,169.8860321044922,23.07894494858907,13018280,"182,218,182",0.0,1809.291259765625,85.54763793945312,164.65380859375,23.07894494858907,13033726,"182,218,182",0.0,937.6052856445312,45.89854049682617,89.83344268798828,23.07894494858907,13046751,"182,218,182",0.0,1676.31689453125,121.31160736083984,244.73553466796875,23.07894494858907,292583,"182,218,182",4,37928,37928.0,35948.0,35948.0,40435,40435.0,35948,35948.0,0,0.0,2507,2507.0,0.004978235797874875,2507.0,2507.0,,
BraTS-GLI-02093-103,02093,103,13353102,"182,218,182",0.0,8137.419921875,395.5511779785156,760.285888671875,23.666935695618022,13374880,"182,218,182",0.0,3158.082275390625,325.8166809082031,634.3060302734375,23.666935695618022,13348939,"182,218,182",0.0,1820.8114013671875,175.35047912597656,332.9869384765625,23.666658726896653,13378593,"182,218,182",0.0,2571.901123046875,198.34930419921875,412.4853820800781,23.66591091134896,291090,"182,218,182",4,36670,36670.0,37673.0,37673.0,38202,38202.0,37673,37673.0,0,0.0,1532,1532.0,0.005217121320055084,1532.0,1532.0,,
BraTS-GLI-02093-104,02093,104,13146298,"182,218,182",0.0,1909.046142578125,85.44224548339844,163.79989624023438,23.3317619974541,13159897,"182,218,182",0.0,1593.7147216796875,84.45548248291016,161.8641357421875,23.3317619974541,13180896,"182,218,182",0.0,876.9154052734375,46.409454345703125,90.30120849609375,23.33170660370983,13201753,"182,218,182",0.0,1989.661376953125,125.05280303955078,265.82635498046875,23.3317619974541,293013,"182,218,182",4,37682,37682.0,37164.0,37164.0,38855,38855.0,37164,37164.0,0,0.0,1173,1173.0,0.005146632780466836,1173.0,1173.0,,
BraTS-GLI-02093-105,02093,105,13004948,"182,218,182",0.0,2385.427978515625,111.44831085205078,214.78233337402344,23.08614613534464,13014377,"182,218,182",0.0,1954.6851806640625,101.385498046875,195.90513610839844,23.08614613534464,13041306,"182,218,182",0.0,1032.3861083984375,54.08866882324219,106.06742858886719,23.08614613534464,13067164,"182,218,182",0.0,2311.19287109375,149.6349639892578,316.8283996582031,23.08614613534464,292843,"182,218,182",4,38115,38115.0,37310.0,37310.0,38790,38790.0,37310,37310.0,0,0.0,675,675.0,0.005166851497126726,675.0,675.0,,
BraTS-GLI-02093-106,02093,106,13116169,"182,218,182",0.0,2401.82470703125,92.4337387084961,177.61082458496094,23.266549712007922,13127275,"182,218,182",0.0,1791.3914794921875,83.9283447265625,161.37586975097656,23.266549712007922,13147569,"182,218,182",0.0,910.7282104492188,49.58510208129883,97.0550308227539,23.266535863571853,13167607,"182,218,182",0.0,1924.960205078125,130.68887329101562,279.1650085449219,23.266549712007922,293892,"182,218,182",4,39040,39040.0,37346.0,37346.0,40094,40094.0,37346,37346.0,0,0.0,1054,1054.0,0.005171836934111357,1054.0,1054.0,,
BraTS-GLI-02093-107,02093,107,13386395,"182,218,182",0.0,7945.59326171875,428.3679504394531,823.2689208984375,23.738504413219605,13410227,"182,218,182",0.0,3861.81884765625,354.79791259765625,688.2557983398438,23.738504413219605,13388467,"182,218,182",0.0,1814.925537109375,168.8878936767578,320.25347900390625,23.738504413219605,13417048,"182,218,182",0.0,2461.77392578125,193.18263244628906,402.9129943847656,23.735817816622333,293083,"182,218,182",4,36005,36005.0,38058.0,38058.0,37003,37003.0,38058,38058.0,0,0.0,998,998.0,0.005270437798918492,998.0,998.0,,
BraTS-GLI-02093-108,02093,108,13193196,"182,218,182",0.0,8353.2080078125,375.03057861328125,738.4807739257812,23.36110683348308,13206817,"182,218,182",0.0,3813.3896484375,327.9007873535156,646.6473999023438,23.36110683348308,13181546,"182,218,182",0.0,1818.70751953125,179.07237243652344,345.59600830078125,23.36110683348308,13210712,"182,218,182",0.0,2642.531494140625,192.7554473876953,407.8244323730469,23.36110683348308,293018,"182,218,182",4,34462,34462.0,38481.0,38481.0,35417,35417.0,38481,38481.0,0,0.0,955,955.0,0.005329016683487901,955.0,955.0,,
BraTS-GLI-02093-109,02093,109,13233409,"182,218,182",0.0,10819.6044921875,528.52294921875,1031.3956298828125,23.45548392528935,13250876,"182,218,182",0.0,4773.67138671875,468.8300476074219,919.5022583007812,23.45548392528935,13230230,"182,218,182",0.0,2125.8330078125,205.26400756835938,393.14678955078125,23.454666867561315,13259737,"182,218,182",0.0,2955.474853515625,240.4015350341797,505.9590148925781,23.454112930118576,292725,"182,218,182",4,34229,34229.0,39280.0,39280.0,34803,34803.0,39280,39280.0,0,0.0,574,574.0,0.0054396656876745594,574.0,574.0,,
BraTS-GLI-02096-100,02096,100,12549828,"182,218,182",0.0,1846.1986083984375,86.16278839111328,168.7920684814453,22.28444632290786,12560265,"182,218,182",0.0,882.6309814453125,78.24275970458984,152.18211364746094,22.28444632290786,12591244,"182,218,182",0.0,748.332275390625,53.316200256347656,107.8651351928711,22.284404777599658,12600095,"182,218,182",0.0,1797.2684326171875,122.85195922851562,255.43626403808594,22.28444632290786,336053,"182,218,182",5,139926,139926.0,49200.0,49200.0,158875,158875.0,49200,49200.0,1,1.0,18949,18949.0,0.006813430545661617,18949.0,18949.0,1.0,1.0
BraTS-GLI-02096-101,02096,101,12799372,"182,218,182",0.0,8814.6162109375,413.8964538574219,820.861083984375,22.684901548698303,12812460,"182,218,182",0.0,3216.774169921875,354.5048828125,692.5079345703125,22.684901548698303,12791787,"182,218,182",0.0,1559.2110595703125,192.63731384277344,368.9013671875,22.684610731540864,12821422,"182,218,182",0.0,2313.17529296875,163.86228942871094,341.73876953125,22.684195278458812,40262,"182,218,182",4,119476,119476.0,36848.0,36848.0,126576,126576.0,36848,36848.0,0,0.0,7100,7100.0,0.005102871722490636,7100.0,7100.0,,
BraTS-GLI-02096-102,02096,102,12778853,"182,218,182",0.0,11807.7529296875,576.7835693359375,1145.73828125,22.652330027065386,12794020,"182,218,182",0.0,4729.509765625,497.4365539550781,974.1804809570312,22.652330027065386,12763514,"182,218,182",0.0,2083.37646484375,243.54920959472656,467.9312744140625,22.652330027065386,12802795,"182,218,182",0.0,3134.572998046875,232.07241821289062,478.693603515625,22.652330027065386,39127,"182,218,182",4,119405,119405.0,26026.0,26026.0,124131,124131.0,26026,26026.0,0,0.0,4726,4726.0,0.0036041939711664484,4726.0,4726.0,,
BraTS-GLI-02096-103,02096,103,12508367,"182,218,182",0.0,1189.97705078125,61.1029052734375,121.12635803222656,22.1864270924156,12528946,"182,218,182",0.0,452.4266662597656,54.69769287109375,107.90169525146484,22.1864270924156,12535664,"182,218,182",0.0,643.3742065429688,53.845603942871094,107.87120056152344,22.1864270924156,12560076,"182,218,182",0.0,1606.421630859375,107.67271423339844,233.08059692382812,22.1864270924156,326474,"182,218,182",4,156081,156081.0,18468.0,18468.0,158356,158356.0,18468,18468.0,0,0.0,2275,2275.0,0.0025575291731154215,2275.0,2275.0,,
BraTS-GLI-02099-100,02099,100,12120306,"182,218,182",0.0,927.0167846679688,44.155399322509766,88.97138977050781,21.449177901441235,12127792,"182,218,182",0.0,407.802001953125,39.912349700927734,80.16934967041016,21.449177901441235,12142881,"182,218,182",0.0,352.8719482421875,24.042774200439453,49.42283248901367,21.449136356133028,12164562,"182,218,182",0.0,905.9159545898438,65.7017822265625,143.47232055664062,21.449177901441235,35010,"182,218,182",4,100995,100995.0,197.0,197.0,105784,105784.0,197,197.0,0,0.0,4789,4789.0,2.7281419054783304e-05,4789.0,4789.0,,
BraTS-GLI-02099-101,02099,101,12462668,"182,218,182",0.0,7545.01318359375,376.8272705078125,760.1822509765625,22.05076781268938,12475833,"182,218,182",0.0,3144.731201171875,329.7326354980469,665.1023559570312,22.05076781268938,12463473,"182,218,182",0.0,2013.0482177734375,161.58326721191406,319.4197998046875,22.05076781268938,12488281,"182,218,182",0.0,1922.84765625,147.02574157714844,312.4439392089844,22.050698570509038,310545,"182,218,182",4,97181,97181.0,168.0,168.0,99383,99383.0,168,168.0,0,0.0,2202,2202.0,2.3265372594942108e-05,2202.0,2202.0,,
BraTS-GLI-02100-100,02100,100,10668505,"182,218,182",0.0,1711.0096435546875,78.16645812988281,168.45367431640625,18.805663788777004,10677068,"182,218,182",0.0,1493.4072265625,71.51466369628906,154.39596557617188,18.805663788777004,10679812,"182,218,182",0.0,834.6481323242188,40.32775115966797,86.81316375732422,18.8056222434688,10705143,"182,218,182",0.0,1683.61083984375,98.10098266601562,221.897705078125,18.805663788777004,18662,"182,218,182",3,12430,12430.0,5208.0,5208.0,12430,12430.0,5208,5208.0,0,0.0,0,0.0,0.0007212265504432054,,,,
BraTS-GLI-02100-101,02100,101,10621543,"182,218,182",0.0,1014.87255859375,44.722267150878906,97.5276107788086,18.72430422687505,10636230,"182,218,182",0.0,483.040771484375,39.2147102355957,85.36115264892578,18.72430422687505,10618127,"182,218,182",0.0,489.38751220703125,34.19742202758789,73.19432830810547,18.72430422687505,10648240,"182,218,182",0.0,1026.71533203125,67.27320861816406,149.63876342773438,18.72430422687505,267745,"182,218,182",5,16630,16630.0,5102.0,5102.0,17630,17630.0,5102,5102.0,77,77.0,1000,1000.0,0.0007065472082106824,1000.0,1000.0,77.0,77.0
BraTS-GLI-02101-100,02101,100,10924360,"182,218,182",0.0,2120.7548828125,86.6214599609375,185.19338989257812,19.318277498285564,10938134,"182,218,182",0.0,1285.0628662109375,78.05101776123047,166.4677276611328,19.318277498285564,10940449,"182,218,182",0.0,996.9097290039062,47.839508056640625,103.57731628417969,19.318277498285564,10978057,"182,218,182",0.0,2329.183349609375,120.59705352783203,278.544921875,19.318277498285564,278267,"182,218,182",5,23489,23489.0,20127.0,20127.0,24373,24373.0,20127,20127.0,29,29.0,884,884.0,0.002787274727490475,884.0,884.0,29.0,29.0
BraTS-GLI-02101-101,02101,101,10586147,"182,218,182",0.0,1437.48193359375,51.26435852050781,112.85859680175781,18.686470299536133,10601566,"182,218,182",0.0,614.6494750976562,46.009544372558594,101.22161865234375,18.686470299536133,10596627,"182,218,182",0.0,614.2842407226562,40.02387237548828,87.17510223388672,18.686470299536133,10627481,"182,218,182",0.0,1939.0802001953125,103.1760482788086,250.6676788330078,18.686470299536133,291929,"182,218,182",5,39765,39765.0,22053.0,22053.0,44130,44130.0,22053,22053.0,228,228.0,4365,4365.0,0.003053995606168204,4365.0,4365.0,228.0,228.0
BraTS-GLI-02102-100,02102,100,13573645,"182,218,182",0.0,8697.3251953125,453.7467041015625,876.2662963867188,24.05139597774944,13579354,"182,218,182",0.0,6001.2626953125,422.53460693359375,805.9854736328125,24.05139597774944,13556547,"182,218,182",0.0,3220.29541015625,246.83154296875,469.6398010253906,24.05139597774944,13584853,"182,218,182",0.0,2995.4208984375,253.5626678466797,511.677734375,24.05139597774944,374172,"182,218,182",5,187078,187078.0,386.0,386.0,235732,235732.0,386,386.0,15507,15507.0,48654,48654.0,5.345496322409318e-05,48654.0,48654.0,15507.0,15507.0
BraTS-GLI-02102-101,02102,101,13345092,"182,218,182",0.0,1987.9853515625,100.96684265136719,193.25518798828125,23.691433579023055,13349123,"182,218,182",0.0,728.5531005859375,88.44964599609375,166.98753356933594,23.691433579023055,13386157,"182,218,182",0.0,997.070068359375,57.99166488647461,115.34418487548828,23.691433579023055,13399422,"182,218,182",0.0,2000.1278076171875,144.82772827148438,301.419189453125,23.690921186888524,378878,"182,218,182",5,204229,204229.0,375.0,375.0,266476,266476.0,375,375.0,7027,7027.0,62247,62247.0,5.1931635256567206e-05,62247.0,62247.0,7027.0,7027.0
BraTS-GLI-02103-100,02103,100,11925232,"182,218,182",0.0,1032.857666015625,47.17265701293945,94.70866394042969,21.18407728978351,11945249,"182,218,182",0.0,725.7544555664062,42.99835205078125,85.71656036376953,21.18407728978351,11940741,"182,218,182",0.0,350.0702819824219,28.101472854614258,56.1087760925293,21.184008047603168,12009805,"182,218,182",0.0,1119.90380859375,48.40928268432617,107.67472839355469,21.183980350731034,273996,"182,218,182",5,26006,26006.0,480.0,480.0,29231,29231.0,480,480.0,255,255.0,3225,3225.0,6.647249312840603e-05,3225.0,3225.0,255.0,255.0
BraTS-GLI-02103-101,02103,101,11968812,"182,218,182",0.0,1029.001220703125,47.0142822265625,94.02027130126953,21.25926044919895,11988122,"182,218,182",0.0,783.0751953125,42.13779067993164,83.74393463134766,21.25926044919895,11986509,"182,218,182",0.0,380.0536193847656,27.138219833374023,54.11159896850586,21.25926044919895,12052359,"182,218,182",0.0,1063.039794921875,46.77199935913086,103.32372283935547,21.259246600762882,273759,"182,218,182",5,27817,27817.0,498.0,498.0,29405,29405.0,498,498.0,50,50.0,1588,1588.0,6.896521162072125e-05,1588.0,1588.0,50.0,50.0
BraTS-GLI-02103-102,02103,102,11859339,"182,218,182",0.0,2041.5411376953125,88.22199249267578,176.6115264892578,21.057821098147745,11876498,"182,218,182",0.0,1879.30712890625,79.6116714477539,158.935791015625,21.057821098147745,11871559,"182,218,182",0.0,699.3883056640625,57.57239532470703,115.08723449707031,21.057807249711676,11938364,"182,218,182",0.0,2450.319580078125,96.35892486572266,213.0051727294922,21.057738007531334,286161,"182,218,182",4,43956,43956.0,402.0,402.0,44148,44148.0,402,402.0,0,0.0,192,192.0,5.5670712995040044e-05,192.0,192.0,,
BraTS-GLI-02103-103,02103,103,11920848,"182,218,182",0.0,1811.0340576171875,86.42838287353516,172.4952850341797,21.188328759656514,11936214,"182,218,182",0.0,1276.6297607421875,76.90011596679688,152.57420349121094,21.188328759656514,11940793,"182,218,182",0.0,811.654052734375,61.82669448852539,123.18502807617188,21.187705580033438,12009278,"182,218,182",0.0,2262.205078125,101.31787109375,220.84207153320312,21.18827336591224,329943,"182,218,182",4,119127,119127.0,322.0,322.0,119376,119376.0,322,322.0,0,0.0,249,249.0,4.4591964140305706e-05,249.0,249.0,,
BraTS-GLI-02103-104,02103,104,11946306,"182,218,182",0.0,1507.7830810546875,80.04867553710938,159.97889709472656,21.23246372540656,11959948,"182,218,182",0.0,1172.33349609375,72.13029479980469,143.2349090576172,21.23246372540656,11973493,"182,218,182",0.0,673.140380859375,57.609779357910156,115.48082733154297,21.232449876970495,12031022,"182,218,182",0.0,2091.95556640625,100.9824447631836,223.16232299804688,21.23246372540656,344400,"182,218,182",5,123387,123387.0,244.0,244.0,131666,131666.0,244,244.0,85,85.0,8279,8279.0,3.379018400693973e-05,8279.0,8279.0,85.0,85.0
BraTS-GLI-02103-105,02103,105,11715359,"182,218,182",0.0,1759.2021484375,80.9911880493164,163.9606475830078,20.78658562931171,11728890,"182,218,182",0.0,1298.4876708984375,73.70629119873047,148.79949951171875,20.78658562931171,11756756,"182,218,182",0.0,599.2860717773438,48.91706085205078,100.20631408691406,20.78658562931171,11770184,"182,218,182",0.0,1541.869140625,94.03085327148438,198.03330993652344,20.78658562931171,51326,"182,218,182",3,200790,200790.0,,,201758,201758.0,0,0.0,0,0.0,968,968.0,0.0,968.0,968.0,,
BraTS-GLI-02103-106,02103,106,11968359,"182,218,182",0.0,9759.310546875,436.8207092285156,891.4265747070312,21.2132420961436,11996300,"182,218,182",0.0,3970.29638671875,374.9001159667969,759.875244140625,21.2132420961436,11971677,"182,218,182",0.0,1748.8792724609375,184.47225952148438,367.25433349609375,21.2132420961436,12000081,"182,218,182",0.0,1761.7060546875,116.8009262084961,247.85902404785156,21.2132420961436,349801,"182,218,182",5,154843,154843.0,361.0,361.0,157861,157861.0,361,361.0,12,12.0,3018,3018.0,4.99928542069887e-05,3018.0,3018.0,12.0,12.0
BraTS-GLI-02104-100,02104,100,9011077,"182,218,182",0.0,7653.18505859375,263.730224609375,649.8663940429688,15.76253920492251,9126993,"182,218,182",0.0,3729.13818359375,218.8186492919922,540.1468505859375,15.948149793547515,9008816,"182,218,182",0.0,1153.1861572265625,74.55066680908203,183.67506408691406,15.761985267479773,9020820,"182,218,182",0.0,2830.9873046875,155.4844207763672,393.8951110839844,15.762483811178235,34281,"182,218,182",5,93911,93911.0,3107.0,3107.0,101482,101482.0,3107,3107.0,328,328.0,7571,7571.0,0.0004302709086457448,7571.0,7571.0,328.0,328.0
BraTS-GLI-02104-101,02104,101,9312345,"182,218,182",0.0,1704.5263671875,57.97579574584961,137.31253051757812,16.353978212532503,9318408,"182,218,182",0.0,530.1123046875,51.76566696166992,121.94439697265625,16.353978212532503,9335655,"182,218,182",0.0,955.0504150390625,35.45814895629883,85.81974792480469,16.353978212532503,9352023,"182,218,182",0.0,1862.9857177734375,87.59764099121094,219.16795349121094,16.353978212532503,36140,"182,218,182",5,97240,97240.0,2649.0,2649.0,104486,104486.0,2649,2649.0,359,359.0,7246,7246.0,0.00036684507145239075,7246.0,7246.0,359.0,359.0
BraTS-GLI-02105-100,02105,100,11067265,"182,218,182",0.0,2049.10986328125,87.67367553710938,184.9920654296875,19.563020908922713,11076992,"182,218,182",0.0,1470.3856201171875,80.17584228515625,169.30599975585938,19.563020908922713,11080604,"182,218,182",0.0,968.2230224609375,47.649131774902344,100.41140747070312,19.563020908922713,11115802,"182,218,182",0.0,2010.541015625,105.07939910888672,234.48178100585938,19.562494668352116,262057,"182,218,182",4,15129,15129.0,454.0,454.0,15807,15807.0,454,454.0,0,0.0,678,678.0,6.287189975061737e-05,678.0,678.0,,
BraTS-GLI-02105-101,02105,101,10956175,"182,218,182",0.0,1616.2445068359375,76.73887634277344,162.73094177246094,19.35147219954156,10964696,"182,218,182",0.0,1208.0849609375,70.18612670898438,148.8960418701172,19.35147219954156,10966442,"182,218,182",0.0,766.2039184570312,40.807518005371094,85.9920883178711,19.35147219954156,10988221,"182,218,182",0.0,1383.8863525390625,86.19216918945312,187.58343505859375,19.351430654233358,261563,"182,218,182",4,12139,12139.0,901.0,901.0,12662,12662.0,901,901.0,0,0.0,523,523.0,0.00012477440897644548,523.0,523.0,,
BraTS-GLI-02105-102,02105,102,11049841,"182,218,182",0.0,956.6923217773438,47.24465560913086,100.49786376953125,19.517722674542917,11067263,"182,218,182",0.0,519.084228515625,42.69281005859375,90.89197540283203,19.517722674542917,11054726,"182,218,182",0.0,492.4642333984375,35.97002410888672,75.27375793457031,19.517722674542917,11095511,"182,218,182",0.0,1388.397705078125,71.83163452148438,166.15618896484375,19.517639583926506,263352,"182,218,182",4,12449,12449.0,1644.0,1644.0,12504,12504.0,1644,1644.0,0,0.0,55,55.0,0.00022766828896479062,55.0,55.0,,
BraTS-GLI-02105-103,02105,103,10967874,"182,218,182",0.0,1898.3282470703125,81.32540893554688,172.72201538085938,19.37426672531018,10977606,"182,218,182",0.0,1427.9248046875,74.10716247558594,157.08973693847656,19.37426672531018,10983170,"182,218,182",0.0,863.8843383789062,42.999122619628906,91.00713348388672,19.374169786257696,11011818,"182,218,182",0.0,2076.20751953125,93.6657943725586,211.78994750976562,19.37425287687411,263636,"182,218,182",4,13929,13929.0,1579.0,1579.0,13949,13949.0,1579,1579.0,0,0.0,20,20.0,0.00021866680552031897,20.0,20.0,,
