case_id,patient,sequence,t1c_bytes,t1c_shape,t1c_min,t1c_max,t1c_mean,t1c_std,t1c_nonzero_pct,t1n_bytes,t1n_shape,t1n_min,t1n_max,t1n_mean,t1n_std,t1n_nonzero_pct,t2f_bytes,t2f_shape,t2f_min,t2f_max,t2f_mean,t2f_std,t2f_nonzero_pct,t2w_bytes,t2w_shape,t2w_min,t2w_max,t2w_mean,t2w_std,t2w_nonzero_pct
BraTS-GLI-02214-102,02214,102,5015211,"182,218,182",0.0,1835.8209228515625,73.77550506591797,160.52987670898438,19.038359060034633,5008350,"182,218,182",0.0,1591.8798828125,71.25593566894531,154.00559997558594,19.038359060034633,5039177,"182,218,182",0.0,919.8595581054688,43.95301818847656,97.62947845458984,19.038359060034633,5116985,"182,218,182",0.0,2014.252685546875,116.34984588623047,270.55303955078125,19.038359060034633
BraTS-GLI-02214-103,02214,103,4953396,"182,218,182",0.0,1768.328125,69.72154235839844,152.29794311523438,18.83452392954359,4934950,"182,218,182",0.0,1271.7899169921875,62.659549713134766,136.5589599609375,18.83452392954359,4986029,"182,218,182",0.0,809.244140625,40.87002182006836,91.15746307373047,18.83431620300256,5054314,"182,218,182",0.0,1781.602783203125,96.75626373291016,227.7588653564453,18.834302354566493
BraTS-GLI-02214-104,02214,104,4934876,"182,218,182",0.0,1713.0692138671875,70.52056884765625,154.4559783935547,18.752471945838213,4917666,"182,218,182",0.0,1257.7978515625,64.21648406982422,140.5255584716797,18.752471945838213,5050967,"182,218,182",0.0,257.1779479980469,21.426494598388672,48.772640228271484,18.747805022883153,5036735,"182,218,182",0.0,1778.8321533203125,103.02692413330078,243.2957000732422,18.752333461477527
BraTS-GLI-02255-100,02255,100,6175618,"182,218,182",0.0,4615.00048828125,151.627197265625,353.10296630859375,19.70581213322417,6145998,"182,218,182",0.0,1536.9429931640625,111.91725158691406,248.55409240722656,19.715686068140954,6150798,"182,218,182",0.0,1777.2418212890625,134.12681579589844,297.82489013671875,19.716461580560786,6103234,"182,218,182",0.0,6167.41259765625,424.406982421875,955.3594360351562,19.663560554779426
BraTS-GLI-02257-100,02257,100,7236742,"182,218,182",0.0,4201.7998046875,169.0050506591797,348.6884460449219,23.231970167145082,7228906,"182,218,182",0.0,2774.078369140625,129.66189575195312,262.0270690917969,23.24041771314682,7218000,"182,218,182",0.0,3028.101806640625,146.20401000976562,291.43023681640625,23.24129016461913,7177272,"182,218,182",0.0,6487.35546875,529.5552978515625,1085.6798095703125,23.231180806289185
BraTS-GLI-02257-101,02257,101,7122251,"182,218,182",0.0,4055.0390625,169.22410583496094,353.3134765625,22.820117678470336,7082202,"182,218,182",0.0,1588.4005126953125,129.1549835205078,261.91748046875,22.824923085786075,7081436,"182,218,182",0.0,1847.849853515625,143.17416381835938,286.6141052246094,22.82567090133377,7045548,"182,218,182",0.0,6627.47119140625,524.9429931640625,1091.7301025390625,22.784818014931936
BraTS-GLI-02257-102,02257,102,7304489,"182,218,182",0.0,4791.22119140625,173.89450073242188,361.2474365234375,23.46706121784255,7284494,"182,218,182",0.0,2065.11181640625,130.3140869140625,260.76611328125,23.475148704506502,7281761,"182,218,182",0.0,2180.650146484375,153.0030517578125,305.56585693359375,23.473846951516073,7239082,"182,218,182",0.0,7111.4345703125,549.8085327148438,1122.4249267578125,23.4319138871009
BraTS-GLI-02272-100,02272,100,7073532,"182,218,182",0.0,6042.62451171875,170.89454650878906,371.1602478027344,22.60748879107585,7057846,"182,218,182",0.0,2887.5390625,125.53736114501953,261.3953552246094,22.61358210294595,7024059,"182,218,182",0.0,2944.35498046875,151.7457275390625,310.989013671875,22.612931226450733,6972879,"182,218,182",0.0,6761.05078125,449.0350646972656,951.369873046875,22.603735864901306
BraTS-GLI-02272-101,02272,101,7098368,"182,218,182",0.0,5541.9111328125,167.789306640625,359.6308898925781,22.676827910470415,7075908,"182,218,182",0.0,2503.135009765625,124.6795425415039,259.3868408203125,22.68044235228427,7048342,"182,218,182",0.0,2171.781494140625,147.30447387695312,295.6244812011719,22.679874566405466,6995540,"182,218,182",0.0,7252.2392578125,454.6781005859375,951.06689453125,22.672424107800655
BraTS-GLI-02275-100,02275,100,7368697,"182,218,182",0.0,4176.2373046875,180.8228302001953,359.7727355957031,23.79780341646457,7345175,"182,218,182",0.0,1781.2630615234375,139.4026336669922,271.0722961425781,23.80000531779945,7363093,"182,218,182",0.0,2173.184326171875,160.1995391845703,310.936767578125,23.801099344248854,7323883,"182,218,182",0.0,6770.46826171875,477.85540771484375,950.3128051757812,23.74354524394851
BraTS-GLI-02275-101,02275,101,7395509,"182,218,182",0.0,3772.3857421875,183.448974609375,362.4886474609375,23.93542917411251,7373068,"182,218,182",0.0,1909.2352294921875,141.0098876953125,271.7299499511719,23.936744775539008,7395404,"182,218,182",0.0,1751.904296875,163.99334716796875,318.3456726074219,23.938295800378672,7346099,"182,218,182",0.0,6861.6865234375,481.0118713378906,939.191162109375,23.866062357845806
BraTS-GLI-02275-102,02275,102,7381262,"182,218,182",0.0,3958.5537109375,182.32862854003906,358.5218811035156,23.945413896517838,7365915,"182,218,182",0.0,2086.11572265625,141.2194366455078,270.9577941894531,23.947269586951005,7398255,"182,218,182",0.0,2080.2841796875,174.29283142089844,343.6961975097656,23.94861288524964,7321601,"182,218,182",0.0,6887.37451171875,486.116455078125,950.4124145507812,23.809768465227684
BraTS-GLI-02276-100,02276,100,6783447,"182,218,182",0.0,5079.35302734375,165.22970581054688,351.2762145996094,21.86367544140505,6755511,"182,218,182",0.0,1576.38037109375,129.41575622558594,265.13323974609375,21.87000417668832,6793361,"182,218,182",0.0,2302.671142578125,145.03302001953125,298.3502502441406,21.869422542373446,6728542,"182,218,182",0.0,6701.02685546875,499.7227478027344,1044.3843994140625,21.862429082158894
BraTS-GLI-02280-100,02280,100,6420664,"182,218,182",0.0,4285.96923828125,156.8731689453125,346.80731201171875,20.61372945030572,6411099,"182,218,182",0.0,1697.7513427734375,117.75508117675781,254.68186950683594,20.61845176700505,6382508,"182,218,182",0.0,1849.487060546875,133.37783813476562,282.41558837890625,20.61823019202795,6371035,"182,218,182",0.0,6864.818359375,464.1209411621094,1007.9991455078125,20.60058728447679
BraTS-GLI-02283-100,02283,100,7279272,"182,218,182",0.0,4642.97900390625,184.43600463867188,397.8705749511719,23.341705174551226,7236244,"182,218,182",0.0,1846.1910400390625,130.08294677734375,260.10076904296875,23.351149807949888,7251947,"182,218,182",0.0,1933.9322509765625,152.72984313964844,304.58587646484375,23.35113595951382,7192644,"182,218,182",0.0,7282.38134765625,546.8582763671875,1129.56298828125,23.31050464808908
BraTS-GLI-02297-100,02297,100,6395765,"182,218,182",0.0,4625.28955078125,154.3802947998047,346.8197326660156,20.460731928621836,6376433,"182,218,182",0.0,1506.706298828125,115.72146606445312,251.90306091308594,20.468182387226648,6404605,"182,218,182",0.0,1671.448486328125,129.64840698242188,281.5209655761719,20.467476116987157,6367996,"182,218,182",0.0,6941.6962890625,485.3277893066406,1079.421630859375,20.45869620851978
BraTS-GLI-02298-100,02298,100,5922439,"182,218,182",0.0,4765.10205078125,144.34730529785156,340.806396484375,18.84877397025799,5904874,"182,218,182",0.0,2403.431396484375,104.88139343261719,240.58975219726562,18.853634771318006,5909751,"182,218,182",0.0,1617.534423828125,118.87776947021484,267.5447082519531,18.852831562026036,5881357,"182,218,182",0.0,10447.9990234375,456.9678649902344,1052.61181640625,18.848206184379183
BraTS-GLI-02304-100,02304,100,7026382,"182,218,182",0.0,5598.48291015625,168.5901641845703,359.65179443359375,22.47896145592486,6999938,"182,218,182",0.0,2198.5927734375,126.90611267089844,261.5489501953125,22.48675812543138,7040537,"182,218,182",0.0,1764.046142578125,141.4766082763672,294.33221435546875,22.48738130505446,6938863,"182,218,182",0.0,7283.06884765625,569.49072265625,1192.849609375,22.454131210054186
BraTS-GLI-02309-100,02309,100,7534422,"182,218,182",0.0,3884.01513671875,202.4153594970703,363.2782897949219,25.210219259518585,7819069,"182,218,182",0.0,3355.15966796875,143.1615753173828,275.43524169921875,25.212047253079618,7766678,"182,218,182",0.0,3057.251708984375,166.4229736328125,310.9553527832031,25.211797981230383,7716548,"182,218,182",0.0,6678.9921875,516.4235229492188,995.8825073242188,25.19696630620111
BraTS-GLI-02310-100,02310,100,8066163,"182,218,182",0.0,5488.77783203125,205.31329345703125,406.7067565917969,26.125919397670582,8026639,"182,218,182",0.0,1842.69091796875,151.9846649169922,279.92620849609375,26.127830481848026,8022754,"182,218,182",0.0,2013.036376953125,188.62269592285156,346.80072021484375,26.126764152270752,7972164,"182,218,182",0.0,5772.55908203125,462.4939880371094,850.663330078125,26.113192684923707
BraTS-GLI-02313-100,02313,100,6850344,"182,218,182",0.0,5104.224609375,172.0367431640625,377.4009094238281,21.975418472041117,6841227,"182,218,182",0.0,2139.41357421875,128.06686401367188,272.1303405761719,21.982716597849173,6845312,"182,218,182",0.0,6342.0478515625,156.0131378173828,330.1977844238281,21.981719510452248,6809017,"182,218,182",0.0,11012.650390625,369.9334411621094,788.6951904296875,21.95252700722002
BraTS-GLI-02321-100,02321,100,6026021,"182,218,182",0.0,5278.50390625,143.9799041748047,340.24981689453125,19.18642653847816,6006842,"182,218,182",0.0,1911.5245361328125,108.40066528320312,249.33035278320312,19.188462258580213,6014930,"182,218,182",0.0,1861.7440185546875,122.28582763671875,273.9922790527344,19.187769836776795,5943221,"182,218,182",0.0,5790.75439453125,388.0028991699219,888.215087890625,19.182770551356093
BraTS-GLI-02321-101,02321,101,5940881,"182,218,182",0.0,3260.509765625,135.2046661376953,310.79736328125,18.975750280569315,5956156,"182,218,182",0.0,2138.56787109375,106.36356353759766,247.8412628173828,18.97586106805786,5946282,"182,218,182",0.0,3657.4150390625,121.13579559326172,272.7745361328125,18.975016313457687,5873671,"182,218,182",0.0,5603.7548828125,375.50982666015625,867.650634765625,18.970598662351865
BraTS-GLI-02328-100,02328,100,6823870,"182,218,182",0.0,18720.064453125,1332.50439453125,2605.01318359375,22.35623661548654,6931261,"182,218,182",0.0,3768.173583984375,131.7842559814453,273.28057861328125,22.35519798278141,6947308,"182,218,182",0.0,2923.347412109375,151.5519561767578,314.373291015625,22.355654981171664,6885796,"182,218,182",0.0,7244.30224609375,545.4647827148438,1130.9757080078125,22.34992172863934
BraTS-GLI-02328-101,02328,101,7032848,"182,218,182",0.0,3759.2802734375,170.85415649414062,351.1454772949219,22.61063238606338,7007843,"182,218,182",0.0,2543.7099609375,130.16041564941406,265.74237060546875,22.610729325115855,7029181,"182,218,182",0.0,3357.369140625,147.63232421875,308.03509521484375,22.61193413905381,6978332,"182,218,182",0.0,7668.09228515625,556.0114135742188,1164.769775390625,22.601741690107453
BraTS-GLI-02349-100,02349,100,6497551,"182,218,182",0.0,4524.0263671875,169.5343475341797,367.9289855957031,21.01707899923446,6451974,"182,218,182",0.0,2063.224609375,128.2544403076172,263.1706237792969,21.02407245944901,6469628,"182,218,182",0.0,1887.602294921875,138.20912170410156,283.80413818359375,21.02487566874098,6443202,"182,218,182",0.0,6801.8115234375,456.956298828125,943.5419921875,20.98686171173317
BraTS-GLI-02356-100,02356,100,5988562,"182,218,182",0.0,4280.9072265625,147.0362091064453,335.3872985839844,19.188531500760554,5959924,"182,218,182",0.0,1862.74169921875,113.71009826660156,252.4507598876953,19.19192436759732,6012243,"182,218,182",0.0,2430.95849609375,127.5188980102539,285.03973388671875,19.19182742854484,5941581,"182,218,182",0.0,6934.62890625,451.1121826171875,1025.5582275390625,19.18804680549816
BraTS-GLI-02356-101,02356,101,6033701,"182,218,182",0.0,4120.7578125,153.98135375976562,354.907958984375,19.33159969378338,5988776,"182,218,182",0.0,1918.086669921875,114.25373840332031,251.35049438476562,19.334452471613474,6051401,"182,218,182",0.0,1912.201904296875,136.12911987304688,308.1094665527344,19.33486792469553,5980766,"182,218,182",0.0,6440.8359375,448.1042175292969,1003.4949951171875,19.328857703441834
BraTS-GLI-02359-100,02359,100,6674508,"182,218,182",0.0,3593.816162109375,157.4703369140625,336.79669189453125,21.4135874207454,6665735,"182,218,182",0.0,2142.137939453125,122.01545715332031,258.1263732910156,21.420885546553457,6684170,"182,218,182",0.0,3720.34375,139.4400177001953,297.9003601074219,21.41962533887123,6634904,"182,218,182",0.0,6739.994140625,445.8944396972656,963.1401977539062,21.410125311728294
BraTS-GLI-02373-100,02373,100,7126698,"182,218,182",0.0,4805.49365234375,177.6634979248047,369.35711669921875,22.99179674041051,7119891,"182,218,182",0.0,2457.7939453125,134.05043029785156,269.7148132324219,22.99196292164333,7068931,"182,218,182",0.0,2027.9156494140625,156.1918182373047,311.3794250488281,22.986783606553747,6987875,"182,218,182",0.0,3836.47900390625,284.6468200683594,553.0877685546875,22.973059806409942
BraTS-GLI-02374-100,02374,100,7253499,"182,218,182",0.0,6082.69873046875,179.5709228515625,391.5455017089844,23.323009785858865,7251100,"182,218,182",0.0,2872.541259765625,129.70147705078125,263.6860046386719,23.330474092899742,7173549,"182,218,182",0.0,2334.419677734375,156.25613403320312,309.2240905761719,23.327635163505715,7113664,"182,218,182",0.0,3719.89794921875,297.54803466796875,584.1154174804688,23.31911837532364
BraTS-GLI-02374-101,02374,101,7127130,"182,218,182",0.0,6301.326171875,172.34556579589844,383.976318359375,22.808138781271154,7129591,"182,218,182",0.0,2936.965576171875,121.6897964477539,256.9647216796875,22.815838511725197,7071576,"182,218,182",0.0,1933.7593994140625,147.42385864257812,300.8374938964844,22.8114070121833,6914426,"182,218,182",0.0,3872.96533203125,307.3843994140625,620.79345703125,22.60946911743363
BraTS-GLI-02391-100,02391,100,7254318,"182,218,182",0.0,5137.814453125,186.6871337890625,389.3927307128906,23.40129499495363,7236414,"182,218,182",0.0,2845.9345703125,139.4849090576172,274.3049621582031,23.40402313685911,7169189,"182,218,182",0.0,1901.968994140625,150.79315185546875,292.3323974609375,23.40269368699654,7127182,"182,218,182",0.0,3681.929443359375,274.4176330566406,527.28173828125,23.385618565324183
BraTS-GLI-02392-100,02392,100,7330622,"182,218,182",0.0,6065.4921875,194.8213653564453,437.9594421386719,23.53268895637078,7302036,"182,218,182",0.0,3208.008056640625,135.72157287597656,273.4341735839844,23.54063795867405,7281008,"182,218,182",0.0,3002.71240234375,154.64056396484375,313.4248046875,23.535777157614035,7191528,"182,218,182",0.0,3837.531494140625,284.2823486328125,560.6801147460938,23.52854827398632
BraTS-GLI-02392-101,02392,101,7240694,"182,218,182",0.0,6566.7060546875,190.7794189453125,435.9287414550781,23.190272526143076,7210512,"182,218,182",0.0,2815.85205078125,132.9466094970703,269.2213134765625,23.199647917361396,7181124,"182,218,182",0.0,2364.103271484375,149.6077117919922,303.4114990234375,23.194745570993177,7042465,"182,218,182",0.0,3848.901611328125,320.3125,638.5328369140625,23.053823885560956
BraTS-GLI-02395-100,02395,100,7751000,"182,218,182",0.0,6523.8876953125,188.53817749023438,411.87689208984375,24.87458856296441,7735731,"182,218,182",0.0,2027.7020263671875,130.86309814453125,262.8298034667969,24.88288377616939,7718695,"182,218,182",0.0,1844.58935546875,145.49269104003906,284.7666931152344,24.878466125063564,7571125,"182,218,182",0.0,3786.216552734375,317.70977783203125,600.5868530273438,24.872968295944403
BraTS-GLI-02395-101,02395,101,7701079,"182,218,182",0.0,6068.06396484375,184.32308959960938,399.8484191894531,24.709362872232113,7687503,"182,218,182",0.0,2870.18994140625,129.70323181152344,261.4322509765625,24.716868724581197,7680527,"182,218,182",0.0,2221.933349609375,143.06251525878906,282.0477294921875,24.71102468456032,7491001,"182,218,182",0.0,3631.447509765625,315.41876220703125,599.2886962890625,24.621729968791165
BraTS-GLI-02397-100,02397,100,5979042,"182,218,182",0.0,5716.9921875,147.5976104736328,353.50341796875,19.04896696206304,5989545,"182,218,182",0.0,2868.3837890625,108.23088836669922,249.80316162109375,19.049964049459966,5960652,"182,218,182",0.0,2996.052490234375,120.1864013671875,267.7255554199219,19.050448744722363,5871436,"182,218,182",0.0,4169.55224609375,255.74586486816406,575.7420654296875,19.047762148125088
BraTS-GLI-02402-100,02402,100,5928201,"182,218,182",0.0,7200.5615234375,156.1996307373047,424.3656921386719,18.734856735159187,5916349,"182,218,182",0.0,3093.238525390625,104.53038787841797,248.18951416015625,18.73692015213338,5897428,"182,218,182",0.0,3011.37451171875,113.09772491455078,264.6533203125,18.734081222739356,5654911,"182,218,182",0.0,3514.32666015625,265.27838134765625,591.4866943359375,18.453318029888248
BraTS-GLI-02402-101,02402,101,6022320,"182,218,182",0.0,6860.35888671875,157.56845092773438,414.6866760253906,19.088753518887604,6008173,"182,218,182",0.0,3747.044189453125,108.1333236694336,252.84011840820312,19.089916787517353,6008017,"182,218,182",0.0,2588.629150390625,122.27033996582031,283.7532043457031,19.088324217369486,5856715,"182,218,182",0.0,3423.218994140625,258.0701599121094,569.398193359375,19.083144902279894
BraTS-GLI-02496-100,02496,100,6662962,"182,218,182",0.0,1016.1455688476562,83.7994155883789,148.58157348632812,26.288070735595685,6798237,"182,218,182",0.0,654.8099975585938,74.93453216552734,133.95150756835938,26.694965484157944,6715650,"182,218,182",0.0,735.966796875,91.793701171875,162.6797637939453,26.42523949485337,6738269,"182,218,182",0.0,1521.5946044921875,111.8348388671875,208.84963989257812,25.979112126909282
BraTS-GLI-02496-101,02496,101,6761084,"182,218,182",0.0,673.4301147460938,47.91691970825195,88.45234680175781,26.21353845267546,6887346,"182,218,182",0.0,310.8006591796875,42.08926010131836,78.49217224121094,26.39596390100473,6761611,"182,218,182",0.0,495.053466796875,57.771575927734375,104.03791809082031,26.535002199131647,6696807,"182,218,182",0.0,906.60205078125,78.05644989013672,148.55059814453125,26.125268521175364
BraTS-GLI-02496-103,02496,103,6663556,"182,218,182",0.0,807.699951171875,51.364925384521484,94.1081314086914,25.98082933298177,6754091,"182,218,182",0.0,350.1864318847656,44.41590881347656,82.26307678222656,26.018566321268207,6635122,"182,218,182",0.0,243.2777862548828,18.87015151977539,34.96016311645508,25.856830436425156,6591026,"182,218,182",0.0,981.2792358398438,78.17308044433594,151.90487670898438,25.63705575601936
BraTS-GLI-02499-100,02499,100,6599987,"182,218,182",0.0,902.335693359375,55.04298400878906,101.6855239868164,25.75541833909613,6694163,"182,218,182",0.0,386.6939392089844,48.37174606323242,89.84861755371094,25.88897265653995,6591155,"182,218,182",0.0,229.21981811523438,22.18086814880371,41.13872146606445,25.630907050404982,6616419,"182,218,182",0.0,1067.528564453125,93.4648208618164,178.6455841064453,25.608846491747993
BraTS-GLI-02499-101,02499,101,6698790,"182,218,182",0.0,682.1209106445312,43.1190299987793,82.47013854980469,25.695399217175606,6762258,"182,218,182",0.0,386.9178466796875,38.784610748291016,75.68225860595703,25.751651564485517,6596062,"182,218,182",0.0,532.475341796875,61.14046859741211,113.41573333740234,25.737096858177612,6571083,"182,218,182",0.0,961.82275390625,83.42882537841797,157.46717834472656,25.55715027990459
BraTS-GLI-02499-102,02499,102,6611442,"182,218,182",0.0,688.9573364257812,42.67879867553711,79.70269012451172,25.610868363413985,6732208,"182,218,182",0.0,298.0122985839844,37.789188385009766,70.9380111694336,25.865831919869624,6577620,"182,218,182",0.0,480.58447265625,61.94596481323242,113.34452819824219,25.77973619283227,6597173,"182,218,182",0.0,1049.946044921875,88.50179290771484,170.10508728027344,25.560737024846308
BraTS-GLI-02499-103,02499,103,6645520,"182,218,182",0.0,663.2357177734375,38.55657958984375,74.01527404785156,25.544700535879084,6767190,"182,218,182",0.0,294.61578369140625,32.105796813964844,60.99202346801758,25.814191101770493,6606622,"182,218,182",0.0,836.0738525390625,53.8548698425293,101.18408966064453,25.676994645640676,6580088,"182,218,182",0.0,1145.09033203125,95.79061889648438,181.00648498535156,25.502116594968697
BraTS-GLI-02500-100,02500,100,6610229,"182,218,182",0.0,724.3554077148438,57.7324333190918,101.51415252685547,26.149780253016463,6732042,"182,218,182",0.0,419.78192138671875,52.61742401123047,92.61415100097656,26.46332269404152,6644850,"182,218,182",0.0,472.2126159667969,39.41551208496094,70.89274597167969,25.837165657208,6660193,"182,218,182",0.0,877.9411010742188,69.81526947021484,136.52027893066406,25.898805046148528
BraTS-GLI-02500-101,02500,101,6487813,"182,218,182",0.0,1021.1939086914062,80.92440795898438,141.9718017578125,25.92576795117374,6614089,"182,218,182",0.0,523.6046752929688,70.66504669189453,125.47944641113281,26.146622809592866,6594003,"182,218,182",0.0,475.4999084472656,46.4134407043457,85.16036224365234,25.66587435147774,6685657,"182,218,182",0.0,1332.143798828125,115.56002044677734,223.2417755126953,25.643246006941943
BraTS-GLI-02500-102,02500,102,6515834,"182,218,182",0.0,810.1327514648438,61.058963775634766,108.13592529296875,25.895301391823217,6637420,"182,218,182",0.0,595.0513916015625,68.41778564453125,121.25607299804688,26.23335556468937,6610914,"182,218,182",0.0,506.96246337890625,59.7056999206543,109.93645477294922,25.834742180896026,6706626,"182,218,182",0.0,1000.440185546875,123.60598754882812,222.61900329589844,25.781688822317918
BraTS-GLI-02500-103,02500,103,6545620,"182,218,182",0.0,998.2643432617188,78.73033905029297,139.6746826171875,25.9423583775837,6594144,"182,218,182",0.0,923.400390625,73.78196716308594,131.68727111816406,26.045016834158886,6510024,"182,218,182",0.0,940.4849853515625,59.865413665771484,108.718994140625,25.566373338326155,6627359,"182,218,182",0.0,1153.577880859375,105.97181701660156,205.33433532714844,25.458867929127027
BraTS-GLI-02500-104,02500,104,6431641,"182,218,182",0.0,1164.7432861328125,84.50724029541016,149.57981872558594,25.68195238575317,6600630,"182,218,182",0.0,690.4618530273438,65.81774139404297,117.92707824707031,26.004191644629188,6541586,"182,218,182",0.0,662.1541137695312,65.892822265625,122.8697738647461,25.542069333026085,6656959,"182,218,182",0.0,1114.8316650390625,113.91647338867188,215.7351837158203,25.53122600758451
BraTS-GLI-02500-105,02500,105,6493677,"182,218,182",0.0,1135.110595703125,86.08464050292969,152.110107421875,25.84392369400939,6604489,"182,218,182",0.0,554.472900390625,69.12338256835938,123.31087493896484,26.06894693168511,6525622,"182,218,182",0.0,733.448974609375,83.5456771850586,150.84515380859375,25.68981829744003,6624612,"182,218,182",0.0,976.9866333007812,102.65975189208984,192.03924560546875,25.52327700528124
BraTS-GLI-02519-100,02519,100,5187763,"182,218,182",0.0,1188.305419921875,79.45162200927734,155.5618438720703,20.973719545904242,5223056,"182,218,182",0.0,994.22900390625,55.968719482421875,110.42092895507812,20.973719545904242,5260947,"182,218,182",0.0,713.8274536132812,69.61421203613281,138.55938720703125,20.973719545904242,5341235,"182,218,182",0.0,1086.520263671875,71.40141296386719,147.6212615966797,20.973719545904242
BraTS-GLI-02519-101,02519,101,5485467,"182,218,182",0.0,814.3850708007812,51.58673095703125,100.66051483154297,21.8651018303201,5529602,"182,218,182",0.0,674.7874755859375,45.62882995605469,89.16252899169922,21.8651018303201,5507966,"182,218,182",0.0,648.8649291992188,51.03034210205078,99.25891876220703,21.8651018303201,5538414,"182,218,182",0.0,886.9493408203125,66.1068115234375,131.9449005126953,21.8651018303201
BraTS-GLI-02519-102,02519,102,5165964,"182,218,182",0.0,774.790771484375,50.63266372680664,102.48651885986328,20.537618445673694,5202601,"182,218,182",0.0,494.3523864746094,46.564247131347656,95.04224395751953,20.537618445673694,5170126,"182,218,182",0.0,503.52630615234375,52.82759094238281,106.71617889404297,20.537618445673694,5263626,"182,218,182",0.0,1117.5635986328125,78.20854949951172,163.09347534179688,20.537618445673694
BraTS-GLI-02519-103,02519,103,4331908,"182,218,182",0.0,856.09033203125,31.405506134033203,73.23046112060547,16.857521196416247,4378325,"182,218,182",0.0,342.7955017089844,28.235977172851562,66.1546630859375,16.857521196416247,4290072,"182,218,182",0.0,168.21356201171875,12.76392650604248,29.38880729675293,16.856814926176757,4329107,"182,218,182",0.0,1063.9144287109375,53.39900588989258,128.04446411132812,16.857521196416247
BraTS-GLI-02519-104,02519,104,5058695,"182,218,182",0.0,683.9619750976562,50.13194274902344,102.3669662475586,20.14232868653677,5092792,"182,218,182",0.0,482.97894287109375,46.257225036621094,95.11250305175781,20.14232868653677,5091358,"182,218,182",0.0,694.4771118164062,45.912044525146484,94.14647674560547,20.14232868653677,5135661,"182,218,182",0.0,968.7910766601562,65.91019439697266,139.30006408691406,20.14224559592036
BraTS-GLI-02519-105,02519,105,5470696,"182,218,182",0.0,721.7329711914062,52.99353790283203,103.32362365722656,21.785417929182422,5503193,"182,218,182",0.0,517.3850708007812,48.01931381225586,93.98086547851562,21.785417929182422,5530128,"182,218,182",0.0,1051.7366943359375,61.23820114135742,124.7771224975586,21.785417929182422,5594985,"182,218,182",0.0,1357.170654296875,84.50456237792969,172.34295654296875,21.785417929182422
BraTS-GLI-02522-100,02522,100,5146088,"182,218,182",0.0,1338.9820556640625,61.39097595214844,129.56785583496094,20.197556249577623,5151988,"182,218,182",0.0,512.7430419921875,58.206424713134766,122.77458190917969,20.197556249577623,5138906,"182,218,182",0.0,658.5601196289062,62.215824127197266,130.3083953857422,20.197528552705485,5277103,"182,218,182",0.0,1895.939208984375,119.12379455566406,265.48919677734375,20.197556249577623
BraTS-GLI-02522-101,02522,101,6079295,"182,218,182",0.0,589.25732421875,55.801109313964844,103.66270446777344,23.96613115687619,6123192,"182,218,182",0.0,477.77496337890625,50.98979187011719,95.58340454101562,23.96613115687619,6088915,"182,218,182",0.0,770.8201904296875,69.52567291259766,131.19851684570312,23.96613115687619,6229626,"182,218,182",0.0,1258.8251953125,110.16000366210938,212.98757934570312,23.96613115687619
BraTS-GLI-02526-100,02526,100,3918545,"182,218,182",0.0,655.6759033203125,21.22960090637207,53.60275650024414,14.951297820034586,3937586,"182,218,182",0.0,378.7366638183594,19.113872528076172,48.53248596191406,14.951297820034586,3839540,"182,218,182",0.0,237.40365600585938,10.073602676391602,25.370357513427734,14.95095160913288,3859990,"182,218,182",0.0,1127.5089111328125,45.263797760009766,120.19757080078125,14.951297820034586
BraTS-GLI-02532-100,02532,100,5668847,"182,218,182",0.0,1012.230712890625,65.81079864501953,130.1201934814453,22.29591282797251,5687468,"182,218,182",0.0,717.55908203125,59.756919860839844,118.81705474853516,22.29591282797251,5799579,"182,218,182",0.0,255.50489807128906,22.742725372314453,45.782928466796875,22.294334106260713,5801448,"182,218,182",0.0,1377.6439208984375,113.42263793945312,227.08212280273438,22.29591282797251
BraTS-GLI-02532-101,02532,101,5203667,"182,218,182",0.0,1252.5628662109375,48.14146423339844,104.1993408203125,20.2907008305738,5233758,"182,218,182",0.0,585.1924438476562,41.88720703125,89.736083984375,20.2907008305738,5233299,"182,218,182",0.0,328.85955810546875,19.956653594970703,42.1188850402832,20.288845140140634,5292110,"182,218,182",0.0,1653.552734375,100.2612533569336,219.21026611328125,20.290686982137736
BraTS-GLI-02532-102,02532,102,5648901,"182,218,182",0.0,1592.7364501953125,68.7797622680664,140.43380737304688,22.110399178399984,5656027,"182,218,182",0.0,755.7041015625,59.38864517211914,120.141845703125,22.110399178399984,5650633,"182,218,182",0.0,506.064208984375,36.57439422607422,72.5701675415039,22.110316087783573,5767920,"182,218,182",0.0,1945.4932861328125,129.203369140625,272.65936279296875,22.110399178399984
BraTS-GLI-02551-100,02551,100,4955546,"182,218,182",0.0,786.5458984375,48.51438903808594,103.44470977783203,19.46904542176243,4972918,"182,218,182",0.0,492.222900390625,44.45450973510742,94.88487243652344,19.46904542176243,5079167,"182,218,182",0.0,279.7611389160156,19.61219024658203,43.14508819580078,19.46644191578157,5075428,"182,218,182",0.0,1426.3504638671875,96.95096588134766,211.98870849609375,19.468934634273882
